video_id,ped_index,window_start,window_end,last_frame,frames_in_window,jaywalking_frames,jaywalking,crossing_pedestrians,avg_crossing_confidence,avg_crosswalk_max_prob,risk_score,location,time_of_day,weather,num_lanes,ages,vehicle_action
video_0041,0,200,249,249,10,10,False,1,0.9983,0.0936,0.5881,street,evening,clear,2,adult,decelerating
video_0041,0,210,259,259,20,20,False,1,0.9983,0.0897,0.5907,street,evening,clear,2,adult,decelerating
video_0041,0,220,269,269,30,30,True,1,0.9983,0.0724,0.6019,street,evening,clear,2,adult,accelerating
video_0041,0,230,269,269,30,30,True,1,0.9983,0.0724,0.6019,street,evening,clear,2,adult,accelerating
video_0041,0,240,269,269,30,30,True,1,0.9983,0.0724,0.6019,street,evening,clear,2,adult,accelerating
video_0041,0,250,269,269,20,20,False,1,0.9983,0.0618,0.6088,street,evening,clear,2,adult,accelerating
video_0041,0,260,269,269,10,10,False,1,0.9983,0.0379,0.6243,street,evening,clear,2,adult,accelerating
video_0042,0,0,49,49,50,50,True,1,0.8589,0.0123,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,10,59,59,50,50,True,1,0.8754,0.0113,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,20,69,69,50,50,True,1,0.8907,0.0105,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,30,79,79,50,50,True,1,0.9059,0.0082,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,40,89,89,50,50,True,1,0.9047,0.0076,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,50,99,99,50,50,True,1,0.8979,0.0074,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,60,109,109,50,50,True,1,0.8912,0.0085,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,70,119,119,50,50,True,1,0.8857,0.0095,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,80,129,129,50,50,True,1,0.8862,0.0115,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,90,139,139,50,50,True,1,0.8868,0.0135,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,100,149,149,50,50,True,1,0.8928,0.0145,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0042,0,110,159,159,50,50,True,1,0.8598,0.0149,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,120,169,169,50,50,True,1,0.8267,0.0157,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,130,179,179,50,50,True,1,0.7876,0.015,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,140,189,189,50,50,True,2,0.7236,0.0142,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,150,199,199,50,50,True,2,0.6597,0.0144,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,160,209,209,50,50,True,2,0.6348,0.0151,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,170,219,219,50,50,True,2,0.6657,0.0165,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,180,229,229,50,50,True,2,0.6967,0.0177,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,190,239,239,50,50,True,2,0.7524,0.0185,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,200,239,239,40,40,True,2,0.7943,0.0189,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,210,239,239,30,30,True,1,0.864,0.0193,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,220,239,239,20,20,False,1,0.864,0.0173,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,0,230,239,239,10,10,False,1,0.864,0.0167,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,1,180,209,209,30,30,True,2,0.754,0.0157,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,1,190,209,209,20,20,False,2,0.754,0.0174,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0042,1,200,209,209,10,10,False,2,0.754,0.0178,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0044,0,0,49,49,50,50,True,1,0.711,0.009,0.3523,street,daytime,cloudy,2,adult,decelerating
video_0044,0,10,59,59,50,50,True,1,0.7243,0.0084,0.3591,street,daytime,cloudy,2,adult,decelerating
video_0044,0,20,69,69,50,50,True,1,0.7083,0.012,0.3499,street,daytime,cloudy,2,adult,decelerating
video_0044,0,30,79,79,50,50,True,1,0.6923,0.0193,0.3395,street,daytime,cloudy,2,adult,decelerating
video_0044,0,40,89,89,50,50,True,1,0.6631,0.0348,0.32,street,daytime,cloudy,2,adult,decelerating
video_0044,0,50,99,99,50,50,True,1,0.7101,0.0551,0.3355,street,daytime,cloudy,2,adult,decelerating
video_0044,0,60,109,109,50,50,True,1,0.7572,0.0627,0.3549,street,daytime,cloudy,2,adult,decelerating
video_0044,0,70,119,119,50,50,True,1,0.8334,0.0774,0.3845,street,daytime,cloudy,2,adult,decelerating
video_0044,0,80,129,129,50,50,True,1,0.9096,0.0847,0.0833,street,daytime,cloudy,2,adult,stopped
video_0044,0,90,139,139,50,50,True,1,0.9857,0.087,0.09,street,daytime,cloudy,2,adult,stopped
video_0044,0,100,149,149,50,50,True,1,0.9857,0.0835,0.4517,street,daytime,cloudy,2,adult,accelerating
video_0044,0,110,159,159,50,50,True,1,0.9855,0.0873,0.4497,street,daytime,cloudy,2,adult,accelerating
video_0044,0,120,169,169,50,50,True,1,0.9853,0.0774,0.4545,street,daytime,cloudy,2,adult,accelerating
video_0044,0,130,179,179,50,50,True,1,0.9853,0.069,0.4586,street,daytime,cloudy,2,adult,accelerating
video_0044,0,140,189,189,50,50,True,1,0.9798,0.0738,0.4537,street,daytime,cloudy,2,adult,accelerating
video_0044,0,150,199,199,50,50,True,1,0.9743,0.0652,0.4554,street,daytime,cloudy,2,adult,accelerating
video_0044,0,160,209,209,50,50,True,1,0.9689,0.0638,0.4535,street,daytime,cloudy,2,adult,accelerating
video_0044,0,170,209,209,40,40,True,1,0.9649,0.0668,0.4502,street,daytime,cloudy,2,adult,accelerating
video_0044,0,180,209,209,30,30,True,1,0.9581,0.0753,0.443,street,daytime,cloudy,2,adult,accelerating
video_0044,0,190,209,209,20,20,False,1,0.9581,0.0537,0.4533,street,daytime,cloudy,2,adult,accelerating
video_0044,0,200,209,209,10,10,False,1,0.9581,0.0601,0.4502,street,daytime,cloudy,2,adult,accelerating
video_0045,0,0,49,49,50,20,False,2,0.7473,0.0192,0.4215,street,daytime,clear,2,young,decelerating
video_0045,0,10,59,59,50,30,True,2,0.7473,0.0215,0.4205,street,daytime,clear,2,young,decelerating
video_0045,0,20,69,69,50,40,True,2,0.7736,0.0257,0.4334,street,daytime,clear,2,young,decelerating
video_0045,0,30,79,79,50,50,True,2,0.7894,0.0283,0.4411,street,daytime,clear,2,young,decelerating
video_0045,0,40,89,89,50,50,True,2,0.8104,0.0301,0.452,street,daytime,clear,2,young,decelerating
video_0045,0,50,99,99,50,50,True,2,0.8221,0.03,0.4585,street,daytime,clear,2,young,decelerating
video_0045,0,60,109,109,50,50,True,2,0.8339,0.0306,0.4648,street,daytime,clear,2,young,decelerating
video_0045,0,70,119,119,50,50,True,2,0.8245,0.0267,0.0923,street,daytime,clear,2,young,stopped
video_0045,0,80,129,129,50,50,True,2,0.7789,0.0241,0.0874,street,daytime,clear,2,young,stopped
video_0045,0,90,139,139,50,50,True,2,0.7333,0.0221,0.0825,street,daytime,clear,2,young,stopped
video_0045,0,100,149,149,50,50,True,2,0.6969,0.0207,0.0785,street,daytime,clear,2,young,stopped
video_0045,0,110,149,149,40,40,True,2,0.6697,0.0189,0.0756,street,daytime,clear,2,young,stopped
video_0045,0,120,149,149,30,30,True,1,0.6243,0.0186,0.0613,street,daytime,clear,2,young,stopped
video_0045,0,130,149,149,20,20,False,1,0.6243,0.0178,0.0613,street,daytime,clear,2,young,stopped
video_0045,0,140,149,149,10,10,False,1,0.6243,0.0175,0.0613,street,daytime,clear,2,young,stopped
video_0045,1,0,49,49,50,50,True,2,0.8211,0.0192,0.4631,street,daytime,clear,2,young,decelerating
video_0045,1,10,59,59,50,50,True,2,0.7864,0.0215,0.4425,street,daytime,clear,2,young,decelerating
video_0045,1,20,69,69,50,50,True,2,0.7616,0.0257,0.4267,street,daytime,clear,2,young,decelerating
video_0045,1,30,79,79,50,50,True,2,0.7368,0.0283,0.4117,street,daytime,clear,2,young,decelerating
video_0045,1,40,89,89,50,50,True,2,0.7467,0.0301,0.4164,street,daytime,clear,2,young,decelerating
video_0045,1,50,99,99,50,50,True,2,0.7708,0.03,0.4299,street,daytime,clear,2,young,decelerating
video_0045,1,60,109,109,50,50,True,2,0.7949,0.0306,0.4431,street,daytime,clear,2,young,decelerating
video_0045,1,70,119,119,50,50,True,2,0.8093,0.0267,0.0906,street,daytime,clear,2,young,stopped
video_0045,1,80,119,119,40,40,True,2,0.82,0.025,0.0919,street,daytime,clear,2,young,stopped
video_0045,1,90,119,119,30,30,True,2,0.8379,0.0241,0.094,street,daytime,clear,2,young,stopped
video_0045,1,100,119,119,20,20,False,2,0.8379,0.0237,0.0941,street,daytime,clear,2,young,stopped
video_0045,1,110,119,119,10,10,False,2,0.8379,0.0199,0.0944,street,daytime,clear,2,young,stopped
video_0046,0,0,49,49,50,0,False,1,0.9822,0.9387,0.0301,street,daytime,clear,2,adult,decelerating
video_0046,0,10,59,59,50,0,False,1,0.9822,0.9458,0.0266,street,daytime,clear,2,adult,decelerating
video_0046,0,20,69,69,50,0,False,1,0.9849,0.9474,0.0259,street,daytime,clear,2,adult,decelerating
video_0046,0,30,79,79,50,0,False,1,0.9876,0.9411,0.0291,street,daytime,clear,2,adult,decelerating
video_0046,0,40,89,89,50,0,False,1,0.9903,0.929,0.0352,street,daytime,clear,2,adult,decelerating
video_0046,0,50,99,99,50,0,False,1,0.9768,0.9195,0.0393,street,daytime,clear,2,adult,decelerating
video_0046,0,60,109,109,50,0,False,1,0.9633,0.9203,0.0384,street,daytime,clear,2,adult,decelerating
video_0046,0,70,119,119,50,0,False,1,0.947,0.9168,0.0394,street,daytime,clear,2,adult,decelerating
video_0046,0,80,129,129,50,0,False,1,0.9373,0.8947,0.0494,street,daytime,clear,2,adult,decelerating
video_0046,0,90,139,139,50,0,False,1,0.9277,0.8696,0.0605,street,daytime,clear,2,adult,decelerating
video_0046,0,100,149,149,50,0,False,1,0.9342,0.8408,0.0744,street,daytime,clear,2,adult,accelerating
video_0046,0,110,159,159,50,0,False,1,0.8894,0.8157,0.082,street,daytime,clear,2,adult,accelerating
video_0046,0,120,169,169,50,0,False,1,0.8446,0.7712,0.0966,street,daytime,clear,2,adult,accelerating
video_0046,0,130,179,179,50,0,False,1,0.7933,0.7611,0.0948,street,daytime,clear,2,adult,accelerating
video_0046,0,140,179,179,40,0,False,1,0.7547,0.7582,0.0913,street,daytime,clear,2,adult,accelerating
video_0046,0,150,179,179,30,0,False,1,0.6905,0.7493,0.0866,street,daytime,clear,2,adult,accelerating
video_0046,0,160,179,179,20,0,False,1,0.6905,0.724,0.0953,street,daytime,clear,2,adult,accelerating
video_0046,0,170,179,179,10,0,False,1,0.6905,0.7538,0.085,street,daytime,clear,2,adult,accelerating
video_0047,0,0,49,49,50,30,True,2,0.6122,0.0128,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0047,0,10,59,59,50,20,False,2,0.6122,0.0168,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0047,0,20,69,69,50,20,False,2,0.763,0.0219,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0047,0,30,79,79,50,20,False,2,0.9137,0.0226,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,0,40,89,89,50,30,True,2,0.9137,0.0249,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,0,50,99,99,50,30,True,2,0.9137,0.0272,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,0,60,109,109,50,30,True,2,0.9137,0.0285,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,0,70,119,119,50,20,False,2,0.9137,0.0271,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,0,80,119,119,40,10,False,2,0.9137,0.029,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,0,90,119,119,30,0,False,1,0.0,0.0303,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,0,100,119,119,20,0,False,1,0.0,0.0312,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,0,110,119,119,10,0,False,1,0.0,0.0282,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,1,0,49,49,50,50,True,2,0.9727,0.0128,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0047,1,10,59,59,50,50,True,2,0.9794,0.0168,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0047,1,20,69,69,50,50,True,2,0.959,0.0219,0.0,plaza,daytime,cloudy,2,adult,decelerating
video_0047,1,30,79,79,50,50,True,2,0.9386,0.0226,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,1,40,89,89,50,50,True,2,0.9116,0.0249,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,1,50,99,99,50,50,True,2,0.86,0.0272,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,1,60,109,109,50,50,True,2,0.8085,0.0285,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,1,70,119,119,50,50,True,2,0.7841,0.0271,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,1,80,119,119,40,40,True,2,0.7657,0.029,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,1,90,119,119,30,30,True,1,0.7352,0.0303,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,1,100,119,119,20,20,False,1,0.7352,0.0312,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0047,1,110,119,119,10,10,False,1,0.7352,0.0282,0.0,plaza,daytime,cloudy,2,adult,accelerating
video_0048,0,0,49,49,50,30,True,1,0.9972,0.0063,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,10,59,59,50,20,False,1,0.9972,0.0059,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,20,69,69,50,10,False,1,0.9972,0.0045,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,30,79,79,50,0,False,0,0.0,0.0038,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,40,89,89,50,0,False,0,0.0,0.0036,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,50,99,99,50,0,False,0,0.0,0.0036,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,60,109,109,50,0,False,0,0.0,0.0036,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,70,119,119,50,0,False,0,0.0,0.0036,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,80,129,129,50,0,False,0,0.0,0.0036,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,90,139,139,50,0,False,0,0.0,0.0038,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,100,149,149,50,0,False,0,0.0,0.0039,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,110,149,149,40,0,False,0,0.0,0.004,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,120,149,149,30,0,False,0,0.0,0.0041,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,130,149,149,20,0,False,0,0.0,0.0042,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0048,0,140,149,149,10,0,False,0,0.0,0.0041,0.0,plaza,daytime,cloudy,2,adult,stopped
video_0049,0,60,109,109,50,20,False,1,0.8095,0.0225,0.0,plaza,daytime,clear,2,adult,decelerating
video_0049,0,70,119,119,50,30,True,1,0.8095,0.0227,0.0,plaza,daytime,clear,2,adult,decelerating
video_0049,0,80,129,129,50,40,True,1,0.7919,0.0212,0.0,plaza,daytime,clear,2,adult,decelerating
video_0049,0,90,139,139,50,50,True,1,0.7813,0.0182,0.0,plaza,daytime,clear,2,adult,decelerating
video_0049,0,100,149,149,50,50,True,1,0.7672,0.0123,0.0,plaza,daytime,clear,2,adult,decelerating
video_0049,0,110,159,159,50,50,True,2,0.7831,0.0083,0.0,plaza,daytime,clear,2,adult,decelerating
video_0049,0,120,169,169,50,50,True,2,0.7991,0.007,0.0,plaza,daytime,clear,2,adult,decelerating
video_0049,0,130,179,179,50,50,True,2,0.8291,0.0067,0.0,plaza,daytime,clear,2,adult,decelerating
video_0049,0,140,189,189,50,50,True,2,0.8732,0.0066,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,150,199,199,50,50,True,2,0.9172,0.0063,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,160,209,209,50,50,True,2,0.9312,0.0063,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,170,219,219,50,50,True,2,0.9337,0.0066,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,180,229,229,50,50,True,2,0.9362,0.0071,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,190,239,239,50,50,True,2,0.9247,0.0073,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,200,249,249,50,50,True,2,0.9042,0.0075,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,210,259,259,50,50,True,2,0.8836,0.0079,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,220,269,269,50,50,True,2,0.8746,0.0089,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,230,269,269,40,40,True,2,0.8678,0.009,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,240,269,269,30,30,True,2,0.8565,0.0095,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,250,269,269,20,20,False,2,0.8565,0.0103,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,0,260,269,269,10,10,False,2,0.8565,0.0118,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,150,199,199,50,50,True,2,0.8557,0.0063,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,160,209,209,50,50,True,2,0.8715,0.0063,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,170,219,219,50,50,True,2,0.8994,0.0066,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,180,229,229,50,50,True,2,0.9273,0.0071,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,190,239,239,50,50,True,2,0.9394,0.0073,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,200,249,249,50,50,True,2,0.9386,0.0075,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,210,259,259,50,50,True,2,0.9379,0.0079,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,220,269,269,50,50,True,2,0.9249,0.0089,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,230,269,269,40,40,True,2,0.9153,0.009,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,240,269,269,30,30,True,2,0.8991,0.0095,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,250,269,269,20,20,False,2,0.8991,0.0103,0.0,plaza,daytime,clear,2,adult,accelerating
video_0049,1,260,269,269,10,10,False,2,0.8991,0.0118,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,0,49,49,50,50,True,2,0.9663,0.0078,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,10,59,59,50,50,True,2,0.973,0.0076,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,20,69,69,50,50,True,2,0.968,0.0072,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,30,79,79,50,50,True,2,0.9631,0.0075,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,40,89,89,50,50,True,2,0.9514,0.0075,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,50,99,99,50,50,True,2,0.8722,0.007,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,60,109,109,50,50,True,1,0.7929,0.0066,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,70,119,119,50,50,True,1,0.7254,0.007,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,80,129,129,50,50,True,1,0.6873,0.0068,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,90,139,139,50,50,True,1,0.6492,0.0074,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,100,149,149,50,50,True,1,0.6786,0.0077,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,110,159,159,50,40,True,1,0.7008,0.009,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,120,169,169,50,30,True,1,0.7376,0.0094,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,130,179,179,50,20,False,1,0.7376,0.0102,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,140,189,189,50,20,False,1,0.7952,0.0117,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,150,199,199,50,20,False,1,0.8527,0.0163,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,160,209,209,50,30,True,1,0.8527,0.0157,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,0,170,219,219,50,40,True,1,0.7847,0.0157,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,180,229,229,50,50,True,1,0.7439,0.0143,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,190,239,239,50,50,True,1,0.6895,0.012,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,200,249,249,50,40,True,1,0.6487,0.0069,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,210,259,259,50,30,True,1,0.5807,0.0067,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,220,269,269,50,20,False,1,0.5807,0.0064,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,230,269,269,40,10,False,1,0.5807,0.0067,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,240,269,269,30,0,False,0,0.0,0.0072,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,250,269,269,20,0,False,0,0.0,0.0077,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,0,260,269,269,10,0,False,0,0.0,0.0069,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,1,0,49,49,50,50,True,2,0.8902,0.0078,0.0,plaza,daytime,clear,2,adult,accelerating
video_0050,1,10,59,59,50,50,True,2,0.8729,0.0076,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,1,20,59,59,40,40,True,2,0.8598,0.0077,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,1,30,59,59,30,30,True,2,0.8381,0.0081,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,1,40,59,59,20,20,False,2,0.8381,0.0087,0.0,plaza,daytime,clear,2,adult,decelerating
video_0050,1,50,59,59,10,10,False,2,0.8381,0.0081,0.0,plaza,daytime,clear,2,adult,decelerating
video_0052,0,0,49,49,50,50,True,1,0.7146,0.0069,0.0,plaza,daytime,clear,,,decelerating
video_0052,0,10,59,59,50,50,True,1,0.7422,0.0069,0.0,plaza,daytime,clear,,,decelerating
video_0052,0,20,69,69,50,40,True,1,0.763,0.0071,0.0,plaza,daytime,clear,,,stopped
video_0052,0,30,79,79,50,30,True,1,0.7976,0.0069,0.0,plaza,daytime,clear,,,stopped
video_0052,0,40,89,89,50,20,False,1,0.7976,0.0066,0.0,plaza,daytime,clear,,,stopped
video_0052,0,50,99,89,40,10,False,1,0.7976,0.0067,0.0,plaza,daytime,clear,,,stopped
video_0052,0,60,109,89,30,0,False,0,0.0,0.0066,0.0,plaza,daytime,clear,,,stopped
video_0052,0,70,119,89,20,0,False,0,0.0,0.0061,0.0,plaza,daytime,clear,,,stopped
video_0052,0,80,129,89,10,0,False,0,0.0,0.0054,0.0,plaza,daytime,clear,,,stopped
video_0052,0,230,279,279,10,10,False,1,0.686,0.0064,0.0,plaza,daytime,clear,,,accelerating
video_0052,0,240,289,289,20,20,False,1,0.686,0.0086,0.0,plaza,daytime,clear,,,accelerating
video_0052,0,250,299,299,30,30,True,1,0.686,0.01,0.0,plaza,daytime,clear,,,accelerating
video_0052,0,260,299,299,30,30,True,1,0.686,0.01,0.0,plaza,daytime,clear,,,accelerating
video_0052,0,270,299,299,30,30,True,1,0.686,0.01,0.0,plaza,daytime,clear,,,accelerating
video_0052,0,280,299,299,20,20,False,1,0.686,0.0118,0.0,plaza,daytime,clear,,,accelerating
video_0052,0,290,299,299,10,10,False,1,0.686,0.013,0.0,plaza,daytime,clear,,,accelerating
video_0053,0,0,49,49,50,50,True,2,0.86,0.0113,0.5867,street,daytime,clear,4,adult,accelerating
video_0053,0,10,59,59,50,50,True,2,0.8493,0.009,0.5808,street,daytime,clear,4,adult,accelerating
video_0053,0,20,69,69,50,50,True,2,0.8277,0.0082,0.5664,street,daytime,clear,4,adult,accelerating
video_0053,0,30,79,79,50,50,True,2,0.8061,0.0084,0.5515,street,daytime,clear,4,adult,accelerating
video_0053,0,40,89,89,50,50,True,2,0.7951,0.0083,0.5441,street,daytime,clear,4,adult,accelerating
video_0053,0,50,99,99,50,50,True,2,0.7807,0.0091,0.5338,street,daytime,clear,4,adult,accelerating
video_0053,0,60,109,109,50,50,True,2,0.7663,0.0096,0.5236,street,daytime,clear,4,adult,accelerating
video_0053,0,70,119,119,50,50,True,2,0.7628,0.0113,0.5204,street,daytime,clear,4,adult,accelerating
video_0053,0,80,129,129,50,50,True,2,0.7099,0.0115,0.4842,street,daytime,clear,4,adult,accelerating
video_0053,0,90,139,139,50,50,True,2,0.6569,0.0118,0.4479,street,daytime,clear,4,adult,accelerating
video_0053,0,100,149,149,50,50,True,2,0.6074,0.011,0.4145,street,daytime,clear,4,adult,decelerating
video_0053,0,110,159,159,50,50,True,2,0.5738,0.0101,0.3919,street,daytime,clear,4,adult,decelerating
video_0053,0,120,169,169,50,50,True,2,0.5403,0.0079,0.3698,street,daytime,clear,4,adult,decelerating
video_0053,0,130,179,179,50,50,True,2,0.5562,0.0065,0.3813,street,daytime,clear,4,adult,decelerating
video_0053,0,140,189,189,50,50,True,2,0.6017,0.0055,0.4129,street,daytime,clear,4,adult,accelerating
video_0053,0,150,199,199,50,50,True,2,0.6472,0.0054,0.4442,street,daytime,clear,4,adult,accelerating
video_0053,0,160,209,209,50,50,True,2,0.6768,0.006,0.4641,street,daytime,clear,4,adult,accelerating
video_0053,0,170,219,219,50,50,True,2,0.7536,0.0062,0.5168,street,daytime,clear,4,adult,accelerating
video_0053,0,180,229,229,50,50,True,2,0.8305,0.0069,0.5691,street,daytime,clear,4,adult,accelerating
video_0053,0,190,239,239,50,50,True,2,0.8779,0.008,0.6009,street,daytime,clear,4,adult,accelerating
video_0053,0,200,239,239,40,40,True,2,0.9134,0.0084,0.625,street,daytime,clear,4,adult,accelerating
video_0053,0,210,239,239,30,30,True,2,0.9726,0.0084,0.6655,street,daytime,clear,4,adult,accelerating
video_0053,0,220,239,239,20,20,False,2,0.9726,0.0094,0.6648,street,daytime,clear,4,adult,accelerating
video_0053,0,230,239,239,10,10,False,2,0.9726,0.0103,0.6642,street,daytime,clear,4,adult,accelerating
video_0053,1,0,49,49,50,20,False,2,0.6202,0.0113,0.4231,street,daytime,clear,4,adult,accelerating
video_0053,1,10,59,59,50,30,True,2,0.6202,0.009,0.4241,street,daytime,clear,4,adult,accelerating
video_0053,1,20,69,69,50,40,True,2,0.6916,0.0082,0.4733,street,daytime,clear,4,adult,accelerating
video_0053,1,30,79,79,50,50,True,2,0.7345,0.0084,0.5026,street,daytime,clear,4,adult,accelerating
video_0053,1,40,89,89,50,50,True,2,0.7917,0.0083,0.5417,street,daytime,clear,4,adult,accelerating
